target_id,selected_candidate,feature,sample_count_each,wasserstein_selected_natural,wasserstein_clean_natural,wasserstein_p100_natural,normalized_distance_selected,normalized_distance_p100,selected_closer_than_clean,d_source_selected,d_source_p100,split
md3050,P50,prompt_top1_top8_gap,387,0.20130734141790899,0.12415104908074519,0.5531886042978913,1.621471126557791,4.4557706792606595,False,1.9361407219602873,4.70677521651797,train
md3050,P50,prompt_norm_mean,387,0.08396592497517588,0.02035363515218099,0.16656236870344296,4.125352760981038,8.183421165305285,False,1.9361407219602873,4.70677521651797,train
md3050,P50,prompt_pairwise_cos_mean,387,0.02542495488812449,0.020461882115642538,0.103693032834573,1.2425521143749172,5.06761950066338,False,1.9361407219602873,4.70677521651797,train
md3051,P50,max_score,132,0.10933479486089764,0.18510340808918982,0.17606702046186634,0.5906687293819319,0.9511819489356965,True,1.3318745301888952,1.1543512537239256,train
md3051,P50,apce,132,38.03774801528815,67.10147199847482,63.716534806020334,0.566869054916592,0.9495549487717293,True,1.3318745301888952,1.1543512537239256,train
md3051,P50,score_entropy,132,0.07126387840870654,0.1325724380034389,0.10583205588839271,0.5375467139430627,0.7982960672779447,True,1.3318745301888952,1.1543512537239256,train
md3051,P50,prompt_topk_score_mean,132,0.03424138908810688,0.00635982570097302,0.007294704403841134,5.384013759604152,1.1469975351019581,False,1.3318745301888952,1.1543512537239256,train
md3051,P50,prompt_top1_top8_gap,132,0.12891191842429567,0.2194965620609847,0.2195700296962803,0.587307232574748,1.000334709726683,True,1.3318745301888952,1.1543512537239256,train
md3051,P50,prompt_norm_mean,132,0.056270873907840614,0.06622352744593765,0.07153738628734242,0.8497112140836696,1.0802412533017447,True,1.3318745301888952,1.1543512537239256,train
md3051,P50,prompt_pairwise_cos_mean,132,0.025572644490184204,0.03168833436387958,0.06825199226538341,0.8070050068181104,2.153852312951722,True,1.3318745301888952,1.1543512537239256,train
md3054,P50,max_score,12,0.042750039448340736,0.10573928182323773,0.17307623848319054,0.4042966692302756,1.6368206355976753,True,0.6782301409711012,2.079468394607077,train
md3054,P50,apce,12,11.722031275431315,43.72604592641195,60.60548758506775,0.2680789224609619,1.3860271675847708,True,0.6782301409711012,2.079468394607077,train
md3054,P50,score_entropy,12,0.03679088751475016,0.0989520971973737,0.14428482949733734,0.371805030478473,1.4581280597629283,True,0.6782301409711012,2.079468394607077,train
md3054,P50,prompt_topk_score_mean,12,0.016561660915613174,0.019503908852736156,0.028856420268615086,0.8491457297002613,1.4795198483040168,True,0.6782301409711012,2.079468394607077,train
md3054,P50,prompt_top1_top8_gap,12,0.03715170919895172,0.12854608645041785,0.2232491485774517,0.28901470456662,1.7367245844689758,True,0.6782301409711012,2.079468394607077,train
